Date, Interval, Layer, Sv_mean, ABC,Sigma,Density,wt/fish,Biomass, Height_mean, Depth_mean, Good_samples, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M,Time,Northing,Easting
8/18/2016,5,4,-49.129075,1.23E-05,6.48E-06,19027,1.0454,19.89,1.008753,3.499238,55944,3,4,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,5,-50.473232,8.88E-06,6.48E-06,13713,1.0454,14.34,0.990739,4.498984,54945,4,5,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,6,-55.570533,2.80E-06,6.48E-06,4317,1.0454,4.51,1.008753,5.49873,55944,5,6,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,7,-59.528805,1.10E-06,6.48E-06,1704,1.0454,1.78,0.990739,6.498476,54945,6,7,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,8,-59.966624,1.02E-06,6.48E-06,1569,1.0454,1.64,1.008753,7.498221,55944,7,8,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,9,-60.390204,9.06E-07,6.48E-06,1398,1.0454,1.46,0.990739,8.497967,54945,8,9,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,10,-58.928103,1.20E-06,6.48E-06,1847,1.0454,1.93,0.934914,9.480005,51849,9,10,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,11,-59.587165,5.60E-07,6.48E-06,864,1.0454,0.9,0.50892,10.436529,28224,10,11,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,5,12,-59.381565,1.44E-07,6.48E-06,222,1.0454,0.23,0.124561,11.199767,6908,11,12,3870,4868,1124.498889,21:31:15,4498520.086,387902.2929
8/18/2016,6,3,-51.707408,5.91E-06,6.48E-06,9129,1.0454,9.54,0.876315,2.492052,49037,2,3,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,6,4,-52.792788,4.24E-06,6.48E-06,6544,1.0454,6.84,0.806566,3.487365,45134,3,4,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,6,5,-51.311343,5.18E-06,6.48E-06,7997,1.0454,8.36,0.700755,4.490123,39213,4,5,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,6,6,-56.598011,1.36E-06,6.48E-06,2095,1.0454,2.19,0.620284,5.482247,34710,5,6,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,6,7,-58.656216,7.37E-07,6.48E-06,1138,1.0454,1.19,0.541047,6.49185,30276,6,7,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,6,8,-59.308729,5.83E-07,6.48E-06,900,1.0454,0.94,0.497443,7.488009,27836,7,8,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,6,9,-57.572915,6.23E-07,6.48E-06,962,1.0454,1.01,0.356427,8.45409,19945,8,9,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,6,10,-59.781462,3.45E-08,6.48E-06,53,1.0454,0.06,0.032846,9.08162,1838,9,10,4869,5876,1374.722499,21:33:24,4498766.396,387924.8991
8/18/2016,7,3,-48.058225,1.55E-05,6.48E-06,23913,1.0454,25,0.990739,2.499492,52635,2,3,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,4,-49.345407,1.17E-05,6.48E-06,18102,1.0454,18.92,1.008753,3.499238,53592,3,4,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,5,-51.283035,7.37E-06,6.48E-06,11380,1.0454,11.9,0.990739,4.498984,52635,4,5,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,6,-55.927581,2.58E-06,6.48E-06,3977,1.0454,4.16,1.008753,5.49873,53592,5,6,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,7,-57.115597,1.92E-06,6.48E-06,2971,1.0454,3.11,0.990739,6.498476,52635,6,7,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,8,-59.298433,1.19E-06,6.48E-06,1830,1.0454,1.91,1.008753,7.498221,53592,7,8,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,9,-58.544565,1.38E-06,6.48E-06,2128,1.0454,2.23,0.986353,8.496036,52402,8,9,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,10,-58.567371,9.12E-07,6.48E-06,1408,1.0454,1.47,0.655994,9.42393,34851,9,10,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,7,11,-57.136344,1.86E-07,6.48E-06,288,1.0454,0.3,0.096448,10.123842,5124,10,11,5877,6833,1617.012558,21:35:31,4499004.296,387891.8782
8/18/2016,8,3,-45.636295,2.71E-05,6.48E-06,41766,1.0454,43.66,0.990739,2.499492,51975,2,3,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,8,4,-47.12435,1.96E-05,6.48E-06,30189,1.0454,31.56,1.008753,3.499238,52920,3,4,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,8,5,-50.263351,9.32E-06,6.48E-06,14392,1.0454,15.05,0.990739,4.498984,51975,4,5,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,8,6,-51.007526,8.00E-06,6.48E-06,12346,1.0454,12.91,1.008753,5.49873,52920,5,6,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,8,7,-58.086214,1.54E-06,6.48E-06,2376,1.0454,2.48,0.990739,6.498476,51975,6,7,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,8,8,-61.185813,7.68E-07,6.48E-06,1185,1.0454,1.24,1.008753,7.498221,52920,7,8,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,8,9,-60.182763,9.24E-07,6.48E-06,1426,1.0454,1.49,0.963462,8.490679,50544,8,9,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,8,10,-60.762702,3.38E-07,6.48E-06,522,1.0454,0.55,0.402815,9.248447,21132,9,10,6834,7778,1867.804777,21:37:44,4499105.326,387729.8138
8/18/2016,9,3,-47.623856,1.71E-05,6.48E-06,26428,1.0454,27.63,0.990739,2.499492,54010,2,3,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,9,4,-47.437066,1.82E-05,6.48E-06,28091,1.0454,29.37,1.008753,3.499238,54992,3,4,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,9,5,-50.23952,9.38E-06,6.48E-06,14471,1.0454,15.13,0.990739,4.498984,54010,4,5,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,9,6,-52.1155,6.20E-06,6.48E-06,9566,1.0454,10,1.008753,5.49873,54992,5,6,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,9,7,-58.822425,1.30E-06,6.48E-06,2005,1.0454,2.1,0.990739,6.498476,54010,6,7,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,9,8,-59.635792,1.10E-06,6.48E-06,1693,1.0454,1.77,1.008753,7.498221,54992,7,8,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,9,9,-58.286155,1.45E-06,6.48E-06,2238,1.0454,2.34,0.977312,8.492568,53278,8,9,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,9,10,-58.732077,2.36E-07,6.48E-06,364,1.0454,0.38,0.176356,9.13547,9614,9,10,7779,8760,2124.82372,21:39:59,4499268.558,387710.4667
8/18/2016,10,3,-45.769272,2.62E-05,6.48E-06,40507,1.0454,42.35,0.990739,2.499492,51535,2,3,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,10,4,-44.144158,3.88E-05,6.48E-06,59960,1.0454,62.68,1.008753,3.499238,52472,3,4,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,10,5,-48.834977,1.30E-05,6.48E-06,19997,1.0454,20.9,0.990739,4.498984,51535,4,5,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,10,6,-50.592931,8.80E-06,6.48E-06,13583,1.0454,14.2,1.008753,5.49873,52472,5,6,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,10,7,-59.953297,1.00E-06,6.48E-06,1546,1.0454,1.62,0.990739,6.498476,51535,6,7,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,10,8,-61.184868,7.66E-07,6.48E-06,1183,1.0454,1.24,1.006715,7.497342,52366,7,8,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,10,9,-60.573997,6.02E-07,6.48E-06,929,1.0454,0.97,0.687202,8.397238,35746,8,9,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,10,10,-61.073535,3.97E-08,6.48E-06,61,1.0454,0.06,0.050811,9.208275,2643,9,10,8761,9697,2366.489413,21:42:02,4499490.673,387804.6659
8/18/2016,11,3,-46.434135,2.25E-05,6.48E-06,34757,1.0454,36.33,0.990739,2.499492,55110,2,3,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,11,4,-45.841568,2.63E-05,6.48E-06,40562,1.0454,42.4,1.008753,3.499238,56112,3,4,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,11,5,-48.695831,1.34E-05,6.48E-06,20648,1.0454,21.59,0.990739,4.498984,55110,4,5,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,11,6,-54.38261,3.68E-06,6.48E-06,5676,1.0454,5.93,1.008753,5.49873,56112,5,6,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,11,7,-58.397674,1.43E-06,6.48E-06,2211,1.0454,2.31,0.990739,6.498476,55110,6,7,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,11,8,-60.746293,8.35E-07,6.48E-06,1290,1.0454,1.35,0.992141,7.490637,55188,7,8,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,11,9,-59.746987,4.71E-07,6.48E-06,726,1.0454,0.76,0.444008,8.39664,24698,8,9,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,11,10,-61.385901,8.67E-08,6.48E-06,134,1.0454,0.14,0.119281,9.23016,6635,9,10,9698,10699,2624.65595,21:44:21,4499585.191,387683.8286
8/18/2016,12,3,-44.242675,3.73E-05,6.48E-06,57569,1.0454,60.18,0.990739,2.499492,49885,2,3,10700,11606,2863.069642,21:46:24,4499586.01,387445.5447
8/18/2016,12,4,-44.640438,3.47E-05,6.48E-06,53485,1.0454,55.91,1.008753,3.499238,50792,3,4,10700,11606,2863.069642,21:46:24,4499586.01,387445.5447
8/18/2016,12,5,-45.793353,2.61E-05,6.48E-06,40283,1.0454,42.11,0.990739,4.498984,49885,4,5,10700,11606,2863.069642,21:46:24,4499586.01,387445.5447
8/18/2016,12,6,-47.752236,1.69E-05,6.48E-06,26125,1.0454,27.31,1.008753,5.49873,50792,5,6,10700,11606,2863.069642,21:46:24,4499586.01,387445.5447
8/18/2016,12,7,-52.630195,5.41E-06,6.48E-06,8345,1.0454,8.72,0.990739,6.498476,49885,6,7,10700,11606,2863.069642,21:46:24,4499586.01,387445.5447
8/18/2016,12,8,-59.264595,9.12E-07,6.48E-06,1408,1.0454,1.47,0.76999,7.385513,38770,7,8,10700,11606,2863.069642,21:46:24,4499586.01,387445.5447
8/18/2016,13,3,-44.712134,3.35E-05,6.48E-06,51670,1.0454,54.02,0.990739,2.499492,54175,2,3,11607,12591,3125.932917,21:48:40,4499782.399,387306.1964
8/18/2016,13,4,-43.856188,4.15E-05,6.48E-06,64071,1.0454,66.98,1.008753,3.499238,55160,3,4,11607,12591,3125.932917,21:48:40,4499782.399,387306.1964
8/18/2016,13,5,-44.264393,3.71E-05,6.48E-06,57281,1.0454,59.88,0.990739,4.498984,54175,4,5,11607,12591,3125.932917,21:48:40,4499782.399,387306.1964
8/18/2016,13,6,-45.57785,2.79E-05,6.48E-06,43102,1.0454,45.06,1.008753,5.49873,55160,5,6,11607,12591,3125.932917,21:48:40,4499782.399,387306.1964
8/18/2016,13,7,-46.403759,2.13E-05,6.48E-06,32831,1.0454,34.32,0.929329,6.472251,50817,6,7,11607,12591,3125.932917,21:48:40,4499782.399,387306.1964
8/18/2016,13,8,-60.449187,2.95E-07,6.48E-06,456,1.0454,0.48,0.327369,7.285555,17901,7,8,11607,12591,3125.932917,21:48:40,4499782.399,387306.1964
8/18/2016,14,3,-47.744078,1.67E-05,6.48E-06,25707,1.0454,26.87,0.990739,2.499492,51095,2,3,12592,13520,3382.10289,21:50:57,4499972.267,387171.1511
8/18/2016,14,4,-46.029307,2.52E-05,6.48E-06,38846,1.0454,40.61,1.008753,3.499238,52024,3,4,12592,13520,3382.10289,21:50:57,4499972.267,387171.1511
8/18/2016,14,5,-45.357328,2.89E-05,6.48E-06,44537,1.0454,46.56,0.990739,4.498984,51095,4,5,12592,13520,3382.10289,21:50:57,4499972.267,387171.1511
8/18/2016,14,6,-46.751991,2.13E-05,6.48E-06,32891,1.0454,34.38,1.008753,5.49873,52024,5,6,12592,13520,3382.10289,21:50:57,4499972.267,387171.1511
8/18/2016,14,7,-50.542834,6.52E-06,6.48E-06,10066,1.0454,10.52,0.738997,6.389241,38112,6,7,12592,13520,3382.10289,21:50:57,4499972.267,387171.1511
8/18/2016,14,8,-62.544618,2.91E-10,6.48E-06,0,1.0454,0,0.000524,7.002852,27,7,8,12592,13520,3382.10289,21:50:57,4499972.267,387171.1511
8/18/2016,15,3,-45.835367,2.58E-05,6.48E-06,39895,1.0454,41.71,0.990739,2.499492,55330,2,3,13521,14526,3625.163315,21:53:02,4499730.802,387151.1062
8/18/2016,15,4,-46.178757,2.43E-05,6.48E-06,37532,1.0454,39.24,1.008753,3.499238,56336,3,4,13521,14526,3625.163315,21:53:02,4499730.802,387151.1062
8/18/2016,15,5,-45.720487,2.65E-05,6.48E-06,40964,1.0454,42.82,0.990739,4.498984,55330,4,5,13521,14526,3625.163315,21:53:02,4499730.802,387151.1062
8/18/2016,15,6,-45.988355,2.54E-05,6.48E-06,39214,1.0454,40.99,1.008753,5.49873,56336,5,6,13521,14526,3625.163315,21:53:02,4499730.802,387151.1062
8/18/2016,15,7,-53.406761,2.47E-06,6.48E-06,3811,1.0454,3.98,0.54103,6.279199,30215,6,7,13521,14526,3625.163315,21:53:02,4499730.802,387151.1062
8/18/2016,16,3,-44.442976,3.56E-05,6.48E-06,54974,1.0454,57.47,0.990739,2.499492,51260,2,3,14527,15458,3865.518855,21:55:06,4499491.492,387142.8094
8/18/2016,16,4,-43.596165,4.41E-05,6.48E-06,68024,1.0454,71.11,1.008753,3.499238,52192,3,4,14527,15458,3865.518855,21:55:06,4499491.492,387142.8094
8/18/2016,16,5,-42.772756,5.23E-05,6.48E-06,80757,1.0454,84.42,0.990739,4.498984,51260,4,5,14527,15458,3865.518855,21:55:06,4499491.492,387142.8094
8/18/2016,16,6,-43.68583,4.32E-05,6.48E-06,66634,1.0454,69.66,1.008753,5.49873,52192,5,6,14527,15458,3865.518855,21:55:06,4499491.492,387142.8094
8/18/2016,16,7,-47.445492,1.56E-05,6.48E-06,24074,1.0454,25.17,0.866172,6.45479,44815,6,7,14527,15458,3865.518855,21:55:06,4499491.492,387142.8094
8/18/2016,16,8,-54.83936,3.55E-07,6.48E-06,547,1.0454,0.57,0.108081,7.147198,5592,7,8,14527,15458,3865.518855,21:55:06,4499491.492,387142.8094
8/18/2016,17,3,-46.034956,2.47E-05,6.48E-06,38103,1.0454,39.83,0.990739,2.499492,55165,2,3,15459,16461,4125.133635,21:57:28,4499586.498,386946.3583
8/18/2016,17,4,-46.076671,2.49E-05,6.48E-06,38425,1.0454,40.17,1.008753,3.499238,56168,3,4,15459,16461,4125.133635,21:57:28,4499586.498,386946.3583
8/18/2016,17,5,-46.463528,2.24E-05,6.48E-06,34522,1.0454,36.09,0.990739,4.498984,55165,4,5,15459,16461,4125.133635,21:57:28,4499586.498,386946.3583
8/18/2016,17,6,-48.172427,1.23E-05,6.48E-06,19009,1.0454,19.87,0.808557,5.41668,45021,5,6,15459,16461,4125.133635,21:57:28,4499586.498,386946.3583
8/18/2016,17,7,-61.467348,2.41E-08,6.48E-06,37,1.0454,0.04,0.0338,6.077151,1882,6,7,15459,16461,4125.133635,21:57:28,4499586.498,386946.3583
8/18/2016,18,3,-45.308899,2.92E-05,6.48E-06,45036,1.0454,47.08,0.990739,2.499492,52085,2,3,16462,17408,4367.70182,21:59:33,4499693.361,386729.845
8/18/2016,18,4,-48.192393,1.53E-05,6.48E-06,23607,1.0454,24.68,1.008753,3.499238,53032,3,4,16462,17408,4367.70182,21:59:33,4499693.361,386729.845
8/18/2016,18,5,-46.050322,2.45E-05,6.48E-06,37881,1.0454,39.6,0.988457,4.49788,51965,4,5,16462,17408,4367.70182,21:59:33,4499693.361,386729.845
8/18/2016,18,6,-47.048323,3.94E-06,6.48E-06,6087,1.0454,6.36,0.199879,5.158295,10508,5,6,16462,17408,4367.70182,21:59:33,4499693.361,386729.845
8/18/2016,19,3,-46.564161,2.19E-05,6.48E-06,33732,1.0454,35.26,0.990739,2.499492,55440,2,3,17409,18416,4625.151839,22:01:52,4499520.914,386654.8696
8/18/2016,19,4,-45.391515,2.91E-05,6.48E-06,44991,1.0454,47.03,1.008753,3.499238,56448,3,4,17409,18416,4625.151839,22:01:52,4499520.914,386654.8696
8/18/2016,19,5,-45.616479,2.72E-05,6.48E-06,41957,1.0454,43.86,0.990739,4.498984,55440,4,5,17409,18416,4625.151839,22:01:52,4499520.914,386654.8696
8/18/2016,19,6,-44.672491,1.81E-05,6.48E-06,28009,1.0454,29.28,0.532165,5.306752,29779,5,6,17409,18416,4625.151839,22:01:52,4499520.914,386654.8696
8/18/2016,20,3,-45.983839,2.50E-05,6.48E-06,38554,1.0454,40.3,0.990739,2.499492,50380,2,3,18417,19332,4863.193664,22:03:56,4499283.878,386644.0438
8/18/2016,20,4,-44.28108,3.76E-05,6.48E-06,58099,1.0454,60.74,1.008753,3.499238,51296,3,4,18417,19332,4863.193664,22:03:56,4499283.878,386644.0438
8/18/2016,20,5,-43.707252,4.22E-05,6.48E-06,65122,1.0454,68.08,0.990739,4.498984,50380,4,5,18417,19332,4863.193664,22:03:56,4499283.878,386644.0438
8/18/2016,20,6,-44.164982,1.48E-05,6.48E-06,22789,1.0454,23.82,0.385244,5.194273,19590,5,6,18417,19332,4863.193664,22:03:56,4499283.878,386644.0438
8/18/2016,21,3,-46.045001,2.46E-05,6.48E-06,38015,1.0454,39.74,0.990739,2.499492,54450,2,3,19333,20322,5124.789447,22:06:19,4499354.049,386519.8689
8/18/2016,21,4,-44.788311,3.35E-05,6.48E-06,51695,1.0454,54.04,1.008753,3.499238,55440,3,4,19333,20322,5124.789447,22:06:19,4499354.049,386519.8689
8/18/2016,21,5,-44.435115,3.57E-05,6.48E-06,55073,1.0454,57.57,0.990739,4.498984,54450,4,5,19333,20322,5124.789447,22:06:19,4499354.049,386519.8689
8/18/2016,21,6,-45.497235,6.04E-06,6.48E-06,9328,1.0454,9.75,0.214305,5.104546,11778,5,6,19333,20322,5124.789447,22:06:19,4499354.049,386519.8689
8/18/2016,22,3,-46.495922,2.22E-05,6.48E-06,34266,1.0454,35.82,0.990739,2.499492,54835,2,3,20323,21319,5375.052171,22:08:27,4499545.715,386359.6144
8/18/2016,22,4,-44.927811,3.24E-05,6.48E-06,50061,1.0454,52.33,1.008753,3.499238,55832,3,4,20323,21319,5375.052171,22:08:27,4499545.715,386359.6144
8/18/2016,22,5,-44.144483,3.82E-05,6.48E-06,58885,1.0454,61.56,0.990739,4.498984,54835,4,5,20323,21319,5375.052171,22:08:27,4499545.715,386359.6144
