Date, Interval, Layer, Sv_mean, ABC,Sigma,Density,wt/fish,Biomass, Height_mean, Depth_mean, Good_samples, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M,Time,Northing,Easting
8/7/2014,9,8,-77.7683,1.76E-09,3.17E-05,1,10.6194,0.01,0.105354,7.411249,7340,7,8,10134,11388,2136.056,21:28:42,4376104,409424
8/7/2014,9,9,-63.2891,3.10E-08,3.17E-05,10,10.6194,0.1,0.066083,8.478612,4604,8,9,10134,11388,2136.056,21:28:42,4376104,409424
8/7/2014,9,10,-999,0,3.17E-05,0,10.6194,0,0.00765,9.061859,533,9,10,10134,11388,2136.056,21:28:42,4376104,409424
8/7/2014,10,3,-55.4563,2.82E-06,3.17E-05,890,10.6194,9.45,0.990739,2.499492,64350,2,3,11389,12558,2367.092,21:30:47,4375914,409553
8/7/2014,10,4,-52.272,5.63E-06,3.17E-05,1776,10.6194,18.86,0.949724,3.47688,61686,3,4,11389,12558,2367.092,21:30:47,4375914,409553
8/7/2014,10,5,-56.5618,1.41E-06,3.17E-05,445,10.6194,4.73,0.639693,4.472518,41549,4,5,11389,12558,2367.092,21:30:47,4375914,409553
8/7/2014,10,6,-60.8596,3.95E-07,3.17E-05,125,10.6194,1.32,0.481267,5.459267,31259,5,6,11389,12558,2367.092,21:30:47,4375914,409553
8/7/2014,10,7,-69.3017,6.80E-09,3.17E-05,2,10.6194,0.02,0.057905,6.140367,3761,6,7,11389,12558,2367.092,21:30:47,4375914,409553
8/7/2014,11,3,-50.0844,9.72E-06,3.17E-05,3065,10.6194,32.55,0.990739,2.499492,71500,2,3,12559,13858,2621.471,21:33:02,4375708,409697
8/7/2014,11,4,-51.0946,7.84E-06,3.17E-05,2473,10.6194,26.26,1.008753,3.499238,72800,3,4,12559,13858,2621.471,21:33:02,4375708,409697
8/7/2014,11,5,-56.3346,2.29E-06,3.17E-05,724,10.6194,7.69,0.986832,4.49749,71218,4,5,12559,13858,2621.471,21:33:02,4375708,409697
8/7/2014,11,6,-64.77,3.19E-07,3.17E-05,101,10.6194,1.07,0.957206,5.492612,69080,5,6,12559,13858,2621.471,21:33:02,4375708,409697
8/7/2014,11,7,-61.6204,2.83E-07,3.17E-05,89,10.6194,0.95,0.411579,6.303877,29703,6,7,12559,13858,2621.471,21:33:02,4375708,409697
8/7/2014,11,8,-68.1553,7.05E-09,3.17E-05,2,10.6194,0.02,0.046128,7.469838,3329,7,8,12559,13858,2621.471,21:33:02,4375708,409697
8/7/2014,11,9,-61.8506,1.50E-08,3.17E-05,5,10.6194,0.05,0.022905,8.316885,1653,8,9,12559,13858,2621.471,21:33:02,4375708,409697
8/7/2014,12,3,-51.7775,6.58E-06,3.17E-05,2076,10.6194,22.04,0.990739,2.499492,67100,2,3,13859,15078,2866.64,21:35:12,4375512,409843
8/7/2014,12,4,-49.6289,1.08E-05,3.17E-05,3400,10.6194,36.11,0.989602,3.493516,67023,3,4,13859,15078,2866.64,21:35:12,4375512,409843
8/7/2014,12,5,-56.2946,2.17E-06,3.17E-05,683,10.6194,7.25,0.922524,4.496769,62480,4,5,13859,15078,2866.64,21:35:12,4375512,409843
8/7/2014,12,6,-63.7808,3.79E-07,3.17E-05,120,10.6194,1.27,0.905175,5.49427,61305,5,6,13859,15078,2866.64,21:35:12,4375512,409843
8/7/2014,12,7,-62.0076,3.86E-07,3.17E-05,122,10.6194,1.29,0.612427,6.368073,41478,6,7,13859,15078,2866.64,21:35:12,4375512,409843
8/7/2014,13,3,-51.2256,7.47E-06,3.17E-05,2357,10.6194,25.03,0.990739,2.499492,72380,2,3,15079,16394,3123.642,21:37:35,4375537,410065
8/7/2014,13,4,-47.9156,1.63E-05,3.17E-05,5142,10.6194,54.61,1.008753,3.499238,73696,3,4,15079,16394,3123.642,21:37:35,4375537,410065
8/7/2014,13,5,-53.4164,4.51E-06,3.17E-05,1423,10.6194,15.11,0.990739,4.498984,72380,4,5,15079,16394,3123.642,21:37:35,4375537,410065
8/7/2014,13,6,-61.2399,7.19E-07,3.17E-05,227,10.6194,2.41,0.956642,5.47704,69889,5,6,15079,16394,3123.642,21:37:35,4375537,410065
8/7/2014,13,7,-59.4701,1.57E-07,3.17E-05,49,10.6194,0.52,0.138632,6.130977,10128,6,7,15079,16394,3123.642,21:37:35,4375537,410065
8/7/2014,14,3,-49.9291,1.01E-05,3.17E-05,3177,10.6194,33.74,0.990739,2.499492,70785,2,3,16395,17681,3375.278,21:39:50,4375627,410299
8/7/2014,14,4,-49.594,1.11E-05,3.17E-05,3494,10.6194,37.1,1.008753,3.499238,72072,3,4,16395,17681,3375.278,21:39:50,4375627,410299
8/7/2014,14,5,-56.709,2.11E-06,3.17E-05,667,10.6194,7.08,0.990739,4.498984,70785,4,5,16395,17681,3375.278,21:39:50,4375627,410299
8/7/2014,14,6,-58.1702,1.40E-06,3.17E-05,442,10.6194,4.69,0.918573,5.457149,65629,5,6,16395,17681,3375.278,21:39:50,4375627,410299
8/7/2014,14,7,-58.555,7.09E-08,3.17E-05,22,10.6194,0.24,0.050863,6.102834,3634,6,7,16395,17681,3375.278,21:39:50,4375627,410299
8/7/2014,15,3,-50.1915,9.48E-06,3.17E-05,2991,10.6194,31.76,0.990739,2.499492,65505,2,3,17682,18872,3630.723,21:42:12,4375797,410395
8/7/2014,15,4,-48.5756,1.40E-05,3.17E-05,4417,10.6194,46.91,1.008753,3.499238,66696,3,4,17682,18872,3630.723,21:42:12,4375797,410395
8/7/2014,15,5,-55.6082,2.72E-06,3.17E-05,859,10.6194,9.12,0.990739,4.498984,65505,4,5,17682,18872,3630.723,21:42:12,4375797,410395
8/7/2014,15,6,-58.47,1.34E-06,3.17E-05,421,10.6194,4.47,0.939104,5.465883,62091,5,6,17682,18872,3630.723,21:42:12,4375797,410395
8/7/2014,15,7,-56.5996,7.32E-08,3.17E-05,23,10.6194,0.25,0.033441,6.097821,2211,6,7,17682,18872,3630.723,21:42:12,4375797,410395
8/7/2014,16,3,-52.3205,5.81E-06,3.17E-05,1832,10.6194,19.45,0.990739,2.499492,69905,2,3,18873,20143,3874.939,21:44:19,4376032,410333
8/7/2014,16,4,-46.9764,2.02E-05,3.17E-05,6384,10.6194,67.79,1.008753,3.499238,71176,3,4,18873,20143,3874.939,21:44:19,4376032,410333
8/7/2014,16,5,-49.6262,1.08E-05,3.17E-05,3406,10.6194,36.17,0.990739,4.498984,69905,4,5,18873,20143,3874.939,21:44:19,4376032,410333
8/7/2014,16,6,-54.333,2.67E-06,3.17E-05,842,10.6194,8.94,0.723953,5.390299,51081,5,6,18873,20143,3874.939,21:44:19,4376032,410333
8/7/2014,16,7,-57.9288,9.49E-08,3.17E-05,30,10.6194,0.32,0.058873,6.15439,4154,6,7,18873,20143,3874.939,21:44:19,4376032,410333
8/7/2014,17,3,-48.6894,1.34E-05,3.17E-05,4226,10.6194,44.88,0.990739,2.499492,71665,2,3,20144,21446,4125.671,21:46:32,4376268,410252
8/7/2014,17,4,-48.3608,1.47E-05,3.17E-05,4641,10.6194,49.29,1.008753,3.499238,72968,3,4,20144,21446,4125.671,21:46:32,4376268,410252
8/7/2014,17,5,-59.1581,1.18E-06,3.17E-05,373,10.6194,3.96,0.973846,4.492541,70443,4,5,20144,21446,4125.671,21:46:32,4376268,410252
8/7/2014,17,6,-56.6388,1.01E-06,3.17E-05,318,10.6194,3.38,0.464714,5.313082,33615,5,6,20144,21446,4125.671,21:46:32,4376268,410252
8/7/2014,17,7,-65.872,8.95E-09,3.17E-05,3,10.6194,0.03,0.034603,6.456965,2503,6,7,20144,21446,4125.671,21:46:32,4376268,410252
8/7/2014,17,8,-72.6186,3.56E-11,3.17E-05,0,10.6194,0,0.00065,7.0109,47,7,8,20144,21446,4125.671,21:46:32,4376268,410252
8/7/2014,18,3,-48.3884,1.40E-05,3.17E-05,4402,10.6194,46.75,0.96281,2.48928,66705,2,3,21447,22694,4386.528,21:49:01,4376418,410223
8/7/2014,18,4,-49.8778,8.15E-06,3.17E-05,2571,10.6194,27.3,0.792418,3.472566,54900,3,4,21447,22694,4386.528,21:49:01,4376418,410223
8/7/2014,18,5,-57.4198,7.92E-07,3.17E-05,250,10.6194,2.65,0.437187,4.430025,30289,4,5,21447,22694,4386.528,21:49:01,4376418,410223
8/7/2014,18,6,-58.3959,2.50E-08,3.17E-05,8,10.6194,0.08,0.017263,5.030139,1196,5,6,21447,22694,4386.528,21:49:01,4376418,410223
8/7/2014,19,3,-49.561,1.10E-05,3.17E-05,3458,10.6194,36.72,0.990739,2.499492,71995,2,3,22695,24003,4626.747,21:51:13,4376229,410353
8/7/2014,19,4,-49.026,1.26E-05,3.17E-05,3982,10.6194,42.29,1.008753,3.499238,73304,3,4,22695,24003,4626.747,21:51:13,4376229,410353
8/7/2014,19,5,-56.1868,2.38E-06,3.17E-05,752,10.6194,7.99,0.990739,4.498984,71995,4,5,22695,24003,4626.747,21:51:13,4376229,410353
8/7/2014,19,6,-53.5085,2.81E-06,3.17E-05,886,10.6194,9.41,0.630264,5.365885,45800,5,6,22695,24003,4626.747,21:51:13,4376229,410353
8/7/2014,19,7,-59.9118,1.52E-07,3.17E-05,48,10.6194,0.51,0.148965,6.414702,10825,6,7,22695,24003,4626.747,21:51:13,4376229,410353
8/7/2014,20,3,-52.6244,5.41E-06,3.17E-05,1708,10.6194,18.14,0.990739,2.499492,73700,2,3,24004,25343,4876.253,21:53:30,4376060,410534
8/7/2014,20,4,-50.8368,8.32E-06,3.17E-05,2625,10.6194,27.87,1.008753,3.499238,75040,3,4,24004,25343,4876.253,21:53:30,4376060,410534
8/7/2014,20,5,-53.6677,4.26E-06,3.17E-05,1343,10.6194,14.26,0.990739,4.498984,73700,4,5,24004,25343,4876.253,21:53:30,4376060,410534
8/7/2014,20,6,-56.2507,8.34E-07,3.17E-05,263,10.6194,2.79,0.351719,5.178928,26164,5,6,24004,25343,4876.253,21:53:30,4376060,410534
8/7/2014,21,3,-50.4072,9.02E-06,3.17E-05,2846,10.6194,30.22,0.990739,2.499492,65120,2,3,25344,26527,5137.407,21:55:53,4376051,410704
8/7/2014,21,4,-48.948,1.29E-05,3.17E-05,4054,10.6194,43.06,1.008753,3.499238,66304,3,4,25344,26527,5137.407,21:55:53,4376051,410704
8/7/2014,21,5,-53.836,3.77E-06,3.17E-05,1188,10.6194,12.61,0.910744,4.472682,59862,4,5,25344,26527,5137.407,21:55:53,4376051,410704
8/7/2014,21,6,-56.2406,7.37E-07,3.17E-05,233,10.6194,2.47,0.31026,5.241053,20393,5,6,25344,26527,5137.407,21:55:53,4376051,410704
8/7/2014,22,3,-50.4992,8.83E-06,3.17E-05,2786,10.6194,29.59,0.990739,2.499492,72325,2,3,26528,27842,5373.579,21:58:01,4376269,410793
8/7/2014,22,4,-49.6633,1.09E-05,3.17E-05,3439,10.6194,36.52,1.008753,3.499238,73640,3,4,26528,27842,5373.579,21:58:01,4376269,410793
8/7/2014,22,5,-54.7731,1.77E-06,3.17E-05,558,10.6194,5.92,0.530801,4.317036,38749,4,5,26528,27842,5373.579,21:58:01,4376269,410793
8/7/2014,22,6,-51.5145,2.26E-07,3.17E-05,71,10.6194,0.76,0.032041,5.162847,2339,5,6,26528,27842,5373.579,21:58:01,4376269,410793
8/7/2014,23,3,-46.0544,2.46E-05,3.17E-05,7747,10.6194,82.26,0.989935,2.499107,71387,2,3,27843,29141,5625.378,22:00:16,4376496,410898
8/7/2014,23,4,-48.2225,1.05E-05,3.17E-05,3308,10.6194,35.12,0.696339,3.418258,50215,3,4,27843,29141,5625.378,22:00:16,4376496,410898
8/7/2014,23,5,-52.4997,6.13E-08,3.17E-05,19,10.6194,0.21,0.0109,4.029122,786,4,5,27843,29141,5625.378,22:00:16,4376496,410898
8/7/2014,24,3,-50.8615,7.89E-06,3.17E-05,2490,10.6194,26.45,0.962696,2.487806,63063,2,3,29142,30321,5886.636,22:02:41,4376618,411046
8/7/2014,24,4,-49.9145,4.50E-06,3.17E-05,1420,10.6194,15.08,0.441345,3.301764,28911,3,4,29142,30321,5886.636,22:02:41,4376618,411046
8/7/2014,25,3,-48.6422,1.35E-05,3.17E-05,4272,10.6194,45.37,0.990739,2.499492,73535,2,3,30322,31658,6124.534,22:04:51,4376576,411280
8/7/2014,25,4,-48.5988,1.25E-05,3.17E-05,3939,10.6194,41.83,0.904229,3.45743,67114,3,4,30322,31658,6124.534,22:04:51,4376576,411280
8/7/2014,25,5,-53.363,3.96E-07,3.17E-05,125,10.6194,1.33,0.085877,4.07829,6374,4,5,30322,31658,6124.534,22:04:51,4376576,411280
8/7/2014,26,3,-47.5107,1.76E-05,3.17E-05,5544,10.6194,58.87,0.990739,2.499492,65725,2,3,31659,32853,6388.151,22:07:13,4376596,411499
8/7/2014,26,4,-48.7067,1.32E-05,3.17E-05,4165,10.6194,44.23,0.980353,3.486012,65036,3,4,31659,32853,6388.151,22:07:13,4376596,411499
8/7/2014,26,5,-54.5215,5.66E-07,3.17E-05,179,10.6194,1.9,0.160327,4.215336,10636,4,5,31659,32853,6388.151,22:07:13,4376596,411499
8/7/2014,27,3,-44.7425,3.32E-05,3.17E-05,10487,10.6194,111.37,0.990739,2.499492,72105,2,3,32854,34164,6625.575,22:09:22,4376827,411536
8/7/2014,27,4,-48.9001,8.59E-06,3.17E-05,2709,10.6194,28.77,0.666731,3.355205,48524,3,4,32854,34164,6625.575,22:09:22,4376827,411536
8/7/2014,27,5,-51.9835,7.22E-09,3.17E-05,2,10.6194,0.02,0.00114,4.024774,83,4,5,32854,34164,6625.575,22:09:22,4376827,411536
8/7/2014,28,3,-46.9562,2.00E-05,3.17E-05,6299,10.6194,66.89,0.990739,2.499492,69630,2,3,34165,35430,6888.678,22:11:47,4377041,411469
8/7/2014,28,4,-48.9252,3.63E-06,3.17E-05,1144,10.6194,12.15,0.283263,3.148444,19908,3,4,34165,35430,6888.678,22:11:47,4377041,411469
8/7/2014,29,3,-45.3941,2.86E-05,3.17E-05,9026,10.6194,95.85,0.990739,2.499492,65835,2,3,35431,36627,7109.011,22:13:54,4377093,411256
8/7/2014,29,4,-50.3086,2.30E-06,3.17E-05,727,10.6194,7.72,0.247433,3.12114,16442,3,4,35431,36627,7109.011,22:13:54,4377093,411256
8/7/2014,30,3,-45.6805,2.57E-05,3.17E-05,8099,10.6194,86,0.949577,2.481114,69900,2,3,36628,37953,7375.48,22:16:19,4377288,411196
8/7/2014,30,4,-49.8418,5.56E-07,3.17E-05,175,10.6194,1.86,0.053578,3.054045,3944,3,4,36628,37953,7375.48,22:16:19,4377288,411196
8/7/2014,31,3,-42.6597,3.45E-05,3.17E-05,10875,10.6194,115.49,0.636024,2.325235,40428,2,3,37954,39098,7606.33,22:18:26,4377513,411236
8/7/2014,31,4,-20.4375,7.97E-06,3.17E-05,2513,10.6194,26.69,0.000881,3.499238,56,3,4,37954,39098,7606.33,22:18:26,4377513,411236
8/7/2014,1,1,-56.1272,4.52E-05,1.92E-05,2541,10.6194,26.98,18.51112,10.28036,1328723,0,20,1,1293,124.6122,21:10:23,4377479,409221
8/7/2014,2,1,-54.3773,5.40E-05,1.92E-05,3802,10.6194,40.37,14.79214,9.58933,1004294,0,20,1294,2516,366.2761,21:12:33,4377258,409315
8/7/2014,3,1,-55.7472,3.29E-05,1.92E-05,2773,10.6194,29.45,12.37538,10.75257,928148,0,20,2517,3867,628.9727,21:15:01,4377030,409213
8/7/2014,4,1,-57.4643,3.41E-05,1.92E-05,1868,10.6194,19.83,19.02219,10.49283,1221792,0,20,3868,5024,867.5257,21:17:10,4376824,409104
8/7/2014,5,1,-55.9828,2.55E-05,1.92E-05,2627,10.6194,27.9,10.09715,8.541083,723650,0,20,5025,6315,1123.597,21:19:31,4376735,409265
8/7/2014,6,1,-56.1447,2.81E-05,1.92E-05,2531,10.6194,26.88,11.557,8.146973,753211,0,20,6316,7489,1359.866,21:21:38,4376702,409494
8/7/2014,7,1,-54.5202,5.59E-05,1.92E-05,3679,10.6194,39.07,15.82304,9.980129,1165639,0,20,7490,8816,1621.732,21:24:03,4376541,409543
8/7/2014,8,1,-51.9561,0.000121,1.92E-05,6639,10.6194,70.51,19.02219,10.49283,1389696,0,20,8817,10132,1874.403,21:26:19,4376316,409436
8/7/2014,9,1,-51.929,0.000104,1.92E-05,6681,10.6194,70.95,16.27089,10.02065,1133596,0,20,10133,11387,2136.128,21:28:42,4376104,409424
8/7/2014,10,1,-54.2731,1.88E-05,1.92E-05,3894,10.6194,41.35,5.039483,6.873352,327322,0,20,11388,12557,2367.168,21:30:47,4375914,409553
8/7/2014,11,1,-52.8371,3.06E-05,1.92E-05,5420,10.6194,57.56,5.88585,9.401079,424772,0,20,12558,13857,2621.552,21:33:02,4375708,409697
